authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/052d01e4656dec2ccec0824a767df3d6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=158f8228&x-expires=1759665600&x-signature=36uhq%2FWwb8dol8CflF3gY6k2wcQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,asepduyeh04,"MBG oh MBG 😮‍💨

                            #mbg      #makangratis 
#keracunanmakanan ",417,50,27200,56,19,suara asli - Nur Syaripah,Nur Syaripah,True,2025-09-24T07:53:00.000Z,https://www.tiktok.com/@asepduyeh04/video/7553560586567732500
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fa37133b6431fc9360850541958e7926~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=db7786c8&x-expires=1759665600&x-signature=5jJgnqqB9yyX9wFOJrDF04KF0ig%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.maulafa.7,#mbg #sppg #kupang #nttpride🏝🔥fypシ ,170,16,7279,13,39,Power Up,Super Sound,False,2025-10-01T09:40:18.000Z,https://www.tiktok.com/@sppg.maulafa.7/video/7556185827085241607
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/153b1ccdf331807d488dad06b30c2e30~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=692f45a6&x-expires=1759665600&x-signature=Q5HUO1CLD2Rgbh7lkh28gqoWSLA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppgsalamansoco,"Siapa yang selalu menunggu mobil ini datang? 😁☝️
#bgn #sppg #mbg #magelang24jam #fyp ",447,145,18600,72,24,เสียงต้นฉบับ - kittikmr,veesun95,True,2025-10-01T12:24:12.000Z,https://www.tiktok.com/@sppgsalamansoco/video/7556228075571170580
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ea5fa2f8ff2592520ff57ff51c6dc127~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=5324479a&x-expires=1759665600&x-signature=mhZav9fYpuR8zeurTh3lDFsKiyI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppgsukoharjokot,"😊
#sppg #mbg #sukoharjo ",263,26,12600,25,40,Manifest (with Novet),ALIGN & Novet,False,2025-10-02T10:08:54.000Z,https://www.tiktok.com/@sppgsukoharjokot/video/7556564301419416839
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/538dcb6167185e58f7690112810be564~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e13bb6fc&x-expires=1759665600&x-signature=4Y0g%2BZf4Mbtw0aAXgb10Tn%2F08fk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,tekniklistrik24,mantap pak prabowo#fypage #mbg#masukberanda #tekniklistrik⚡ ,107,7,2446,6,16,suara asli - zarrzxboyss🥷,IG:h4pis_,True,2025-10-01T15:42:05.000Z,https://www.tiktok.com/@tekniklistrik24/video/7556279066811288840
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fc03751ef5dc8de7c340b07ab84669da~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8eaae3d6&x-expires=1759665600&x-signature=SF4Qy9PvxV4VkXgeaJAn35bsk9A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,osimmaplussunankalijogo,Day 1 nihhhh💫#mbg #makanan #osimasaka #fyp #fypage ,71,28,2677,5,42,suara asli - osimasaka_,osimasaka_,True,2025-10-01T06:13:28.000Z,https://www.tiktok.com/@osimmaplussunankalijogo/video/7556132533461634322
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/296a1a7dcfd1bbd879f6a79aa4e60f34~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=76664534&x-expires=1759665600&x-signature=EfhDOHP4eYHoyGmlze5XYQyd87M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,viihasmpda,"yareubun oneun mukbangen BAKSO,🗣YAREUUU#mbg #makanbergizigratis #sempidarog #7h #fyppppppppppppppppppppppp ",79,48,7328,0,12,suara asli - ahelahlusukasukagua,ahelahlusukasukagua,True,2025-09-26T03:00:06.000Z,https://www.tiktok.com/@viihasmpda/video/7554227277312052492
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/edbdce46cd61e3ddac27ea7e5e9c9d9b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2f840e70&x-expires=1759665600&x-signature=NRRsnhXCXdAmUlgvgW6HvpzOtAA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.nona.ds.lubu,Today menu 😋 #Mbg #mbglovers❤️ #makangratisprabowo #sppg ,29,4,1146,6,14,suara asli - Sabun Mandi,RM💫,True,2025-09-29T15:07:54.000Z,https://www.tiktok.com/@sppg.nona.ds.lubu/video/7555528097722912007
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d72ae22dfe0a98c8bdbe1c385e514574~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ea3949c2&x-expires=1759665600&x-signature=gqzw58nErH%2ByEgnAcTL2dFDtw6U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppgsumberwringin,"Sekecil apapun itu, jangan lupa selalu bersyukur atas nikmat yang Allah berikan 🥰
#bgn #mbg #makanbergizigratis #sppg #fyppppppppppppppppppppppp ",686,13,8358,48,20,suara asli - nilawati_,nilawati_,True,2025-10-02T01:38:39.000Z,https://www.tiktok.com/@sppgsumberwringin/video/7556432791399910663
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a0e91a3023acc587ad4e3693c75b3fde~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e2b2a254&x-expires=1759665600&x-signature=Sgno7PL4iemxxThZdJ4BymL75wU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,smpn17kotapontianak,"(03/10/2025) 

Giat jumat; seluruh siswa/siswi melakukan sarapan bersama di halaman sekolah✨📸

#smp17pontianak #smpn17pontianak #pontianakviral #mbg ",73,2,1042,4,33,suara asli - smpn17kotapontianak,smpn17kotapontianak,True,2025-10-03T10:02:12.000Z,https://www.tiktok.com/@smpn17kotapontianak/video/7556933648818146616
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/607a761e242f09794a559b247273921f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=11f3c590&x-expires=1759665600&x-signature=FUVdMEXhimYJF0xumAsGhi%2BA%2FKU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,rynchy,"4 sehat 5 wareg
#masukberanda #fyp #mbg #justkonten ",59,47,5040,6,17,suara asli - zarrzxboyss🥷,IG:h4pis_,True,2025-10-02T05:13:09.000Z,https://www.tiktok.com/@rynchy/video/7556488058489605432
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f998cdb39967e74896a738ac665526ac~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=79f53919&x-expires=1759665600&x-signature=QPuYiI8erQRSk1pVnvDS4%2BcwMq4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppgkoyabarat,"Menu pagi ini 🥰

#mbg #bgn #makanbergizigratis #badangizinasional #fyppppppppppppppppppppppp ",612,31,45400,44,17,suara asli - Chemo_21,Chemo Labetubun_21,True,2025-09-28T23:53:23.000Z,https://www.tiktok.com/@sppgkoyabarat/video/7555292409924521228
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/00ece8e7e83a4d4ad7a8120a892c235e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=fa8129d4&x-expires=1759665600&x-signature=GccafjWxBAoFoTH0i7u7Rk57WjY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.ngawen8,"Makan enak, hati senang, belajar pun jadi tenang 😍 alhamdulillah distribusi hari ini lancar 🤲 #mbg #makansehat #makanbergizigratis #makanbergizi #fyp 
 ",72,25,2642,22,39,suara asli - Purplefilm,Purplefilm,True,2025-10-01T02:32:16.000Z,https://www.tiktok.com/@sppg.ngawen8/video/7556075517321989432
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1862cfd9682a97fa4db5a43d68327615~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=c9fde122&x-expires=1759665600&x-signature=VNaHSgzM1fAdtoSi7HGaxg5GSxc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppgarrahmanmasbagik,"Terimakasih pak prabowo🥰🙏🏻

#kontenmbg #sppgarrahmanmasbagik #mbg ",73,6,5815,7,30,suara asli - SPPG Arrahman Masbagik,SPPG Arrahman Masbagik,True,2025-10-03T04:23:08.000Z,https://www.tiktok.com/@sppgarrahmanmasbagik/video/7556846271311449362
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/89fd22f75f5bd40e98f073d3cd5c7c3e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=37bb34c6&x-expires=1759665600&x-signature=Ha02TQQ39xsSrdMUPzhAk1c3FY4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppgtubansokomentoro2,"📍SD Negeri Mentoro

#sppgtubansokomentoro2 #badangizinasional #mbg #fyp  ",71,22,3602,13,31,suara asli - SPPG Tuban Soko Mentoro 2,SPPG Tuban Soko Mentoro 2,True,2025-10-03T03:12:52.000Z,https://www.tiktok.com/@sppgtubansokomentoro2/video/7556828149594508600
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d235cd418b2a79bfdd1d8a2d3a61d9de~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=5da259ca&x-expires=1759665600&x-signature=SoTQhxmJEdR3Tnj5wWyYlMs04%2FQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,wearexipplg2,SAyang😈#fyppppppppppppppppppppppp #mbg #kepencetemot #lapar #mukbang ,47,1,857,3,27,suara asli - XI PPLG 2,XI PPLG 2,True,2025-10-03T08:25:41.000Z,https://www.tiktok.com/@wearexipplg2/video/7556908772833152268
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fa37133b6431fc9360850541958e7926~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=db7786c8&x-expires=1759665600&x-signature=5jJgnqqB9yyX9wFOJrDF04KF0ig%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.maulafa.7,🔥🔥🔥 #sppg  #mbg #kupang #nttpride🏝🔥fypシ ,178,17,7113,20,60,Are You Ready?,Whisnu Santika & Akeey & Liquid Silva,False,2025-09-30T10:14:08.000Z,https://www.tiktok.com/@sppg.maulafa.7/video/7555823475760303378
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d889ffdcfd88bbf271d327dd8b51451f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=75868bcd&x-expires=1759665600&x-signature=%2B%2BY8ip6P1tDvmobegIy9lziKryE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,yandii26_,tempat penampungan🤣🤣#komentator #CapCut #mbg #pov ,557,72,49200,8,13,baiana piano pemandu karaoke sedih remix,Pemandu Karaoke Sedih,True,2025-09-30T12:27:49.000Z,https://www.tiktok.com/@yandii26_/video/7555857916755053880
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/276d6b962e9047aa22670e8217acd6e2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=44881f1c&x-expires=1759665600&x-signature=dMaHRwNvEZOSG61A3JCKRMJ%2FZdE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.banaran1,Menu Hari Ini Ikan Dori Crispy Gimana Nih Sobzi Habiskan ?? #sppg #dapurmbg #satuanpelayananmakanbergizigratis #babatlamongan #mbg ,418,69,30300,45,34,Dj Enak Dong Sound JJ Old Mengkane,Yoga Ardiansyah RMX,False,2025-10-01T05:53:04.000Z,https://www.tiktok.com/@sppg.banaran1/video/7556127261250915601
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b81b91ef34127d8733539b8ff8dfd6e3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ac8d0fd2&x-expires=1759665600&x-signature=8OOMOQzQ0gZdVUc02FqWvwLRZ6c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,gowokstecu,ensakk lordd#gowok #mbg#fyppppppppppppppppppppppp ,53,9,4659,1,63,suara asli - Gowok Stecu,Gowok Stecu,True,2025-10-03T04:22:21.000Z,https://www.tiktok.com/@gowokstecu/video/7556846062137380113
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/00ece8e7e83a4d4ad7a8120a892c235e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=fa8129d4&x-expires=1759665600&x-signature=GccafjWxBAoFoTH0i7u7Rk57WjY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.ngawen8,ACC Bosss #mbg #makanbergizi #makanbergizigratisdisekolah #makananbergizi #mbglovers❤️ ,68,33,3584,37,36,suara asli - Sabun Mandi,RM💫,True,2025-10-03T04:48:42.000Z,https://www.tiktok.com/@sppg.ngawen8/video/7556852853445266744
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/417b95d49acfbced7dcc3dfae73513e0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=6fa4f188&x-expires=1759665600&x-signature=XXvm%2Fxnsi2g7XRAnyj%2FzS6knYBY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppgmojomulyosragen,"📆 27 September 2025
""GENERAL CLEANING""🧽🧹
Kita pastikan dapur selalu bersih & menjaga hygiene dan sanitasi
#mbg #generalcleaning #fyp ",248,74,22000,19,42,suara asli - SPPG Mojomulyo Sragen,SPPG Mojomulyo Sragen,True,2025-09-28T05:17:13.000Z,https://www.tiktok.com/@sppgmojomulyosragen/video/7555004759195847947
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9ee95bba9780e4a1fa91e7b4222864fa~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=d25837c2&x-expires=1759665600&x-signature=EyNXE%2BLIz7VDkrYZsE4SBbfz6SQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,farmercist_eth,"MultiBank Group (MBG) is a top financial derivatives provider with over 18 billion dollars+ daily volume and MEX valued at $23B.

Multi bank group just launched their pre-Tge campaign on galxe for $MBG
- head over to Galxe: https://app.galxe.com/quest/multibankgroup/GCFGjt1oB4
- complete quest
- create an account with multibank and get it verified to earn 350 points
- total Galxe point 500

See you on the side that keep interacting, more drops to come very soon ✍️

This video is not a financial advice just for educational purposes 

#multibankgroup #airdrop #mbg #farmercist ",349,12,6234,15,242,original sound,Farmercist 👨‍🌾,True,2025-03-27T16:11:42.000Z,https://www.tiktok.com/@farmercist_eth/video/7486522700601773330
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e5d544cb819e143f08dc2d9e3dfd2448~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=76471437&x-expires=1759665600&x-signature=1IWaPxrg4dJ2xX%2Bf3w%2ByYorQ9n4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,pnd_ztro,"Ngawi - Puluhan siswa SMKN 1 Sine, Ngawi, dilarikan ke puskesmas setempat setelah mengalami mual massal yang diduga akibat keracunan. Mereka diduga keracunan usai menyantap makan bergizi gratis (MBG).
Kapolsek Sine AKP Sugeng Wahyudi membenarkan kejadian tersebut. Ia menyebut awalnya hanya satu siswi yang mengalami mual sejak pagi, namun jumlahnya terus bertambah.

""Betul kita evakuasi ke Puskesmas Sine karena mual. Tapi kita belum bisa memastikan penyebab mual apa keracunan atau kenapa,"" ujar Sugeng, Rabu (1/10/2025).
.
.
.
_______________
#mbg 
#siswa 
#keracunan 
#ngawi 
#fyp ",24,6,953,1,49,suara asli - el_ghani,el_ghani,True,2025-10-01T10:53:28.000Z,https://www.tiktok.com/@pnd_ztro/video/7556204698642976018
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/35dc5fea61b7e4ac71e62a1f107785ab~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=1a1c86a6&x-expires=1759665600&x-signature=%2Bbb95MN2fXgEPPekb6dN%2Bf3cyY0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppgkebomasgresik,🤬🤬#mbg #sppg #sppggresik #fyppppppppppppppppppppppp #fyp ,260,43,53100,19,29,suara asli - martin,martin,True,2025-09-25T11:09:54.000Z,https://www.tiktok.com/@sppgkebomasgresik/video/7553982423868951826
https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fbae0fdbc13a0699fa05b39f7669f402~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b754c2b1&x-expires=1759665600&x-signature=pFO4tSHLf14kiq3hncrdsUPcyWk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,sppgpargar,"Video ini mengandung bawang, makasih kalian semua yang selalu excited 🥹 #spggarokgek #mbg #makangratis ",101,15,6037,10,40,suara asli - ☮,☮,True,2025-10-03T08:52:12.000Z,https://www.tiktok.com/@sppgpargar/video/7556915622056086791
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/289717f323efe79707553b90a7e628f6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=0a2f60bf&x-expires=1759665600&x-signature=qK0qq6C3z3e%2Byw9nnKIh%2FLIkaiU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,hello_ongek,MBG ‘B’ nya apa kawan kawan ? ☠️ #fyp #animasi #meme #makanbergizigratis #mbg ,4178,521,49300,271,17,suara asli - hello_ongek,hello_ongek,True,2025-09-27T10:54:35.000Z,https://www.tiktok.com/@hello_ongek/video/7554720652146658568
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d3b8071e564bd27ffcd12d87884c8130~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7eb9eb69&x-expires=1759665600&x-signature=OkEOUg7hYKKZeoZpJKIh1YuktYw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppgjati1,"nantikan menu selanjutnya yaa😗

#mbg#makanbergizigratis#badangizinasional#sppgjati1blora#fyppppppppppppppppppppppp#fyp ",73,8,4618,3,44,Beautiful happy rising sound of glitter Kiran / iron rattan,thunder,False,2025-09-29T09:47:39.000Z,https://www.tiktok.com/@sppgjati1/video/7555445567598480647
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6a5862cc0f2378717bb67f28a41c5aef~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=b8019e4d&x-expires=1759665600&x-signature=Wyyg398qSkFQS5zc7W2R6TkQ64c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,compactness.dump,day one MBG 🫰🏻🫰🏻🫰🏻#fyp #mbg #yareu #fyppppppppppppppppppppppp #makanbergizigratis ,49,11,2076,0,11,La Boda,Camilo,False,2025-09-22T08:01:05.000Z,https://www.tiktok.com/@compactness.dump/video/7552820463379041592
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d8b619785313f5a8d91867bebfafbcaa~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8d08eb25&x-expires=1759665600&x-signature=%2FP%2Fc2WvWJzOCkimvUccTuqYPyDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.sewon.3,Todayy!🫶🏻 #mbg#makanbergizigratis#sppg#fyp#makanbergizi ,73,8,2433,15,53,suara asli - SPPG SEWON 3,SPPG SEWON 3,True,2025-09-30T06:08:05.000Z,https://www.tiktok.com/@sppg.sewon.3/video/7555760053869956359
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f32a2618fdb6ec514d15edff4977c312~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=a2ca4701&x-expires=1759665600&x-signature=k6sbL%2FBBqizYFZD2bMOzyA8b0uU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.selaras.kali,"Pov Pengolahan

#mbg #fyppppppppppppppppppppppp #fypシ゚ #fypage ",84,18,7344,15,15,suara asli - 𝗴𝗲𝗻𝗿𝗲𝗱𝗮𝗻𝗴𝗱𝘂𝘁__,𝗴𝗲𝗻𝗿𝗲𝗱𝗮𝗻𝗴𝗱𝘂𝘁__,True,2025-10-02T11:42:55.000Z,https://www.tiktok.com/@sppg.selaras.kali/video/7556588520270236940
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bc541d474cfe93d786a466a73cdfdcf0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=f44cd07e&x-expires=1759665600&x-signature=OLM6I0dMN3H8Xx%2BdcJULEJTm1Ew%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ladipa.wesome,M4kAn $4YaNgG😍😛 #fyp #mbg #makansianggratis ,59,16,1695,6,11,suara asli - XI MIPA 4,XI MIPA 4,True,2025-10-02T11:05:27.000Z,https://www.tiktok.com/@ladipa.wesome/video/7556578853171334412
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ce76953b2fa4a65385cf63d39af8a137~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=735cde7f&x-expires=1759665600&x-signature=lZkcB7jqW4iS1I%2BJbNTNOVirWLM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,diannovitaningtyas,#mbg #fyppppppppppppppppppppppp #makanbergizigratis ,193,6,53400,32,30,suara asli - Dian Novitaningtyas,Dian Novitaningtyas,True,2025-09-25T04:38:34.000Z,https://www.tiktok.com/@diannovitaningtyas/video/7553881538996243720
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a30df04b8421f18a6dd3a51f648d5802~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=32705dbb&x-expires=1759665600&x-signature=25BywRszEVh8%2Bj66VJ3pwttyH0M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.pupuan,"Our activities today✨
#mbg #bgn #makanbergizigratis #sppg ",111,21,1773,24,31,suara asli - Lha Chiee Englha,Lha Chiee Englha,True,2025-10-03T05:25:05.000Z,https://www.tiktok.com/@sppg.pupuan/video/7556862244416392466
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b2a3389244f7dfd0f218a97a992ee584~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=92632c56&x-expires=1759665600&x-signature=Yx0B4x5vv47Xd7ynVzv802ARwek%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,radenafood.berkah,"anak-anakku soleh solehah, tumbuh besar dan sehatlah kalian. Jangan lupa bahwa hari ini, saat ini masih banyak yang kurang beruntung seperti kalian. Hari ini KITA bersyukur Alhamdulillah
#prabowo #bgn #mbg #radenafoodberkahsukapura #fyppppppppppppppppppppppp ",50,17,1314,5,59,suara asli - Prabowo4nation,Prabowo4nation,True,2025-10-02T07:20:12.000Z,https://www.tiktok.com/@radenafood.berkah/video/7556520791114845451
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e8c94f0c25c76f5d4832b726d9f12d5f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=40c38d5e&x-expires=1759665600&x-signature=YGgFoZ4AQUlxC4XquVDRRF3yzhU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,classss___6a_,"gagal estetik 😭😭
#fyp#mbg #makangratis ",83,110,7604,25,6,suara asli - 🚩🚩,🚩🚩,True,2025-09-15T06:12:03.000Z,https://www.tiktok.com/@classss___6a_/video/7550194778542017848
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fc5ff723ff688ee12aeabe8d8986a9af~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=76642428&x-expires=1759665600&x-signature=T8xyk2mfx%2F1VriKcJf3G4h4esu8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,dapursppglirboyo,"3.203 ompreng done ✅🤩

#sppg #mbg #makangratis #bgn #sppglirboyo ",165,11,11400,7,11,suara asli - dangdut story,dangdut story,True,2025-10-01T11:52:04.000Z,https://www.tiktok.com/@dapursppglirboyo/video/7556219791690763538
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8eb4cf48784dd4c441879b4ea2cdc3e6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=f8de5d21&x-expires=1759665600&x-signature=3Z38rGUSb6aifyvpGbd4rX6M4ik%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,up.date.24,"#prabowo 
#makansianggratis 
#MBG 
#SPPG ",46,0,680,1,80,Breaking News,AltairMakin,False,2025-10-03T04:22:14.000Z,https://www.tiktok.com/@up.date.24/video/7556846032429141266
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c43e492aeae746cace8b288c53f63fed~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ccb5c9bd&x-expires=1759665600&x-signature=7TiqRRDgrdqyN6IPJX5raTwK%2BIA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.banding.agun,"Distribusi hari pertama Makan Bergizi Gratis dari SPPG Banding Agung ke Pihak Sekolah 🥳
#badangizinasional #SPPGBandingAgung #MBG ",275,24,16200,56,40,ALWAYS LOVING YOU 2025 VVIP PROJECT DJ 4RT10,ᵀᴹ🇷αͷδϒ 𝕾£🇱£V̳!И🇦🎧🔂✅,True,2025-10-01T11:46:15.000Z,https://www.tiktok.com/@sppg.banding.agun/video/7556218290977164552
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0b0605d9eadac59a52a37015db6852c5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=35c80b7b&x-expires=1759665600&x-signature=FCOXEcbzXaJ8U2W1Ozy%2FgKqMfBc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,alinnn_16,#mbg #makan #makangratis #garut ,122,8,12400,7,11,original sound - alinnnnnnn,alinnnnnnn,True,2025-09-29T05:51:42.000Z,https://www.tiktok.com/@alinnn_16/video/7555384743626394936
